school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,total_incidents,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,cleaned_borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,,,Total Rows:,6309
2013-14,Q221,MISSING DBN,P.S. 221 THE NORTH HILLS SCHOOL,Q221,57-40 MARATHON PARKWAY,Q,26,641,1,P.S. 221 THE NORTH HILLS SCHOOL,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11362,40.759404,-73.731299,11,23,152901,4171759,4082760620,DOUGLAS MANOR-DOUGLASTON-LITTLE NECK,,,,
2013-14,Q220,MISSING DBN,P.S. 220 EDWARD MANDEL,Q220,62-10 108 STREET,Q,28,689,1,P.S. 220 EDWARD MANDEL,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11375,40.736524,-73.851455,6,29,745,4051290,4021430001,FOREST HILLS,,,,
2013-14,Q219,MISSING DBN,P.S. 219 PAUL KLAPPER,Q219,144-39 GRAVETT ROAD,Q,25,613,1,P.S. 219 PAUL KLAPPER,0,1,2,0,1,4,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11367,40.735275,-73.823778,8,24,809,4448708,4065070001,KEW GARDENS HILLS,,,,
2013-14,Q217,MISSING DBN,J.H.S. 217 ROBERT A. VAN WYCK,Q217,85-05 144 STREET,Q,28,"1,631",1,J.H.S. 217 ROBERT A. VAN WYCK,2,7,4,4,2,19,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11435,40.710024,-73.812508,8,24,232,4208124,4097240173,BRIARWOOD-JAMAICA HILLS,,,,
2013-14,Q216,MISSING DBN,J.H.S. 216 GEORGE J. RYAN,Q216,64-20 175 STREET,Q,26,"1,364",1,J.H.S. 216 GEORGE J. RYAN,0,1,1,1,0,3,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,QUEENS,11365,40.737517,-73.794031,8,24,1341,4149078,4069030001,FRESH MEADOWS-UTOPIA,,,,
2013-14,Q215,MISSING DBN,535 BRIAR PLACE CONSOLIDATED LOCATION,,535 BRIAR PLACE,Q,27,536,2,P.S. 215 LUCRETIA MOTT | WAVE PREPARATORY ELEMENTARY SCHOOL | 535 BRIAR PLACE CONSOLIDATED LOCATION,0,0,2,0,0,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,FAR ROCKAWAY-BAYSWATER,,,,
2013-14,Q215,MISSING DBN,P.S. 215 LUCRETIA MOTT,Q215,535 BRIAR PLACE,Q,27,163,2,P.S. 215 LUCRETIA MOTT | WAVE PREPARATORY ELEMENTARY SCHOOL | 535 BRIAR PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,FAR ROCKAWAY-BAYSWATER,,,,
2013-14,Q215,MISSING DBN,WAVE PREPARATORY ELEMENTARY SCHOOL,Q362,535 BRIAR PLACE,Q,27,373,2,P.S. 215 LUCRETIA MOTT | WAVE PREPARATORY ELEMENTARY SCHOOL | 535 BRIAR PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,FAR ROCKAWAY-BAYSWATER,,,,
2013-14,Q214,MISSING DBN,P.S. 214 CADWALLADER COLDEN,Q214,31-15 140 STREET,Q,25,475,1,P.S. 214 CADWALLADER COLDEN,1,2,1,3,0,7,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11354,40.770387,-73.828617,7,20,88901,4100846,4044130020,FLUSHING,,,,
2013-14,Q213,MISSING DBN,P.S. 213 THE CARL ULLMAN SCHOOL,Q213,231-02 67 AVENUE,Q,26,433,1,P.S. 213 THE CARL ULLMAN SCHOOL,0,0,1,0,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11364,40.747747,-73.745747,11,23,1377,4163698,4076770001,OAKLAND GARDENS,,,,
2013-14,Q212,MISSING DBN,P.S. 212,Q212,34-25 82 STREET,Q,30,808,1,P.S. 212,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11372,40.753078,-73.884906,3,25,283,4437128,4014430019,JACKSON HEIGHTS,,,,
2013-14,Q210,MISSING DBN,J.H.S. 210 ELIZABETH BLACKWELL,Q210,93-11 101 AVENUE,Q,27,"1,936",1,J.H.S. 210 ELIZABETH BLACKWELL,0,4,3,3,0,10,9C,1751-2000,0.81,5.43,8.48,3.24,2.33,QUEENS,QUEENS,11416,40.683858,-73.84747,9,32,38,4188567,4090670001,WOODHAVEN,,,,
2013-14,Q209,MISSING DBN,P.S. 209 CLEARVIEW GARDENS,Q209,16-10 UTOPIA PARKWAY,Q,25,627,1,P.S. 209 CLEARVIEW GARDENS,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11357,40.783608,-73.794654,7,19,1017,4128717,4057340001,FT. TOTTEN-BAY TERRACE-CLEARVIEW,,,,
2013-14,Q208,MISSING DBN,P.S. / I.S. 208,Q208,74-30 COMMONWEALTH BLVD,Q,26,733,1,P.S. / I.S. 208,0,2,0,0,2,4,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11426,40.745948,-73.727456,13,23,1567,4529898,4078700070,BELLEROSE,,,,
2013-14,Q207,MISSING DBN,P.S. 207 ROCKWOOD PARK,Q207,159-15 88 STREET,Q,27,753,1,P.S. 207 ROCKWOOD PARK,1,0,0,1,0,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11414,40.658089,-73.844432,10,32,892,4293311,4140090060,LINDENWOOD-HOWARD BEACH,,,,
2013-14,Q206,MISSING DBN,P.S. 206 THE HORACE HARDING SCHOOL,Q206,61-02 98 STREET,Q,28,604,1,P.S. 206 THE HORACE HARDING SCHOOL,0,1,0,0,1,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11374,40.734642,-73.860737,6,29,71702,4050414,4020830123,REGO PARK,,,,
2013-14,Q205,MISSING DBN,P.S. 205 ALEXANDER GRAHAM BELL,Q205,75-25 BELL BOULEVARD,Q,26,313,1,P.S. 205 ALEXANDER GRAHAM BELL,0,0,1,0,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11364,40.737678,-73.756791,11,23,129103,4164007,4077530001,OAKLAND GARDENS,,,,
2013-14,Q204,MISSING DBN,ENERGY TECH HIGH SCHOOL,Q258,36-41 28 STREET,Q,30,119,2,I.S. 204 OLIVER W. HOLMES | ENERGY TECH HIGH SCHOOL | 36-41 28 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11106,40.757065,-73.932664,1,26,51,4004156,4003430001,QUEENSBRIDGE-RAVENSWOOD-LONG ISLAND CITY,,,,
2013-14,Q204,MISSING DBN,I.S. 204 OLIVER W. HOLMES,Q204,36-41 28 STREET,Q,30,704,2,I.S. 204 OLIVER W. HOLMES | ENERGY TECH HIGH SCHOOL | 36-41 28 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11106,40.757065,-73.932664,1,26,51,4004156,4003430001,QUEENSBRIDGE-RAVENSWOOD-LONG ISLAND CITY,,,,
2013-14,Q203,MISSING DBN,P.S. 203 OAKLAND GARDENS,Q203,53-11 SPRINGFIELD BOULEVARD,Q,26,897,1,P.S. 203 OAKLAND GARDENS,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11364,40.754201,-73.760636,11,23,138501,4161005,4074820317,OAKLAND GARDENS,,,,
2013-14,Q202,MISSING DBN,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,138-30 LAFAYETTE STREET,Q,27,"1,628",2,J.H.S. 202 ROBERT H. GODDARD | ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART | 138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,0,7,7,1,1,16,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11417,40.67124,-73.845141,10,32,58,4245993,4114030001,OZONE PARK,,,,
2013-14,Q202,MISSING DBN,J.H.S. 202 ROBERT H. GODDARD,Q202,138-30 LAFAYETTE STREET,Q,27,"1,030",2,J.H.S. 202 ROBERT H. GODDARD | ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART | 138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,6C,1001-1250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11417,40.67124,-73.845141,10,32,58,4245993,4114030001,OZONE PARK,,,,
2013-14,Q202,MISSING DBN,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,Q308,138-30 LAFAYETTE STREET,Q,27,598,2,J.H.S. 202 ROBERT H. GODDARD | ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART | 138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11417,40.67124,-73.845141,10,32,58,4245993,4114030001,OZONE PARK,,,,
2013-14,Q201,MISSING DBN,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,Q201,65-11 155 STREET,Q,25,473,1,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,0,0,1,0,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11367,40.736653,-73.813346,8,24,122702,4146992,4067920100,POMONOK-FLUSHING HEIGHTS-HILLCREST,,,,
2013-14,Q200,MISSING DBN,PS/MS 200 - THE POMONOK SCHOOL & STAR ACADEMY,Q200,70-10 164 STREET,Q,25,464,1,PS/MS 200 - THE POMONOK SCHOOL & STAR ACADEMY,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11365,40.731369,-73.805116,8,24,122701,4146990,4067890001,POMONOK-FLUSHING HEIGHTS-HILLCREST,,,,
2013-14,Q199,MISSING DBN,P.S. 199 MAURICE A. FITZGERALD,Q199,39-20 48 AVENUE,Q,24,968,1,P.S. 199 MAURICE A. FITZGERALD,0,1,1,1,0,3,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11104,40.740088,-73.926214,2,26,189,4002915,4002060003,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2013-14,Q198,MISSING DBN,GOLDIE MAPLE ACADEMY,Q333,3-65 BEACH 56 STREET,Q,27,541,1,GOLDIE MAPLE ACADEMY,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11692,40.593967,-73.786182,14,31,97204,4301929,4158940011,HAMMELS-ARVERNE-EDGEMERE,,,,
2013-14,Q197,MISSING DBN,P.S. 197 THE OCEAN SCHOOL,Q197,825 HICKSVILLE ROAD,Q,27,523,1,P.S. 197 THE OCEAN SCHOOL,0,0,2,0,0,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11691,40.600199,-73.743968,14,31,101002,4298856,4155970001,FAR ROCKAWAY-BAYSWATER,,,,
2013-14,Q196,MISSING DBN,P.S. 196 GRAND CENTRAL PARKWAY,Q196,71-25 113 STREET,Q,28,747,1,P.S. 196 GRAND CENTRAL PARKWAY,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11375,40.722782,-73.837946,6,29,75702,4052713,4022480100,FOREST HILLS,,,,
2013-14,Q195,MISSING DBN,P.S. 195 WILLIAM HABERLE,Q195,253-50 149 AVENUE,Q,29,675,1,P.S. 195 WILLIAM HABERLE,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11422,40.653006,-73.736395,13,31,664,4290116,4136550001,ROSEDALE,,,,
2013-14,Q194,MISSING DBN,J.H.S. 194 WILLIAM CARR,Q194,154-60 17 AVENUE,Q,25,"1,041",1,J.H.S. 194 WILLIAM CARR,0,1,1,1,0,3,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,QUEENS,11357,40.78365,-73.807838,7,19,1029,4107342,4047290001,WHITESTONE,,,,
2013-14,Q193,MISSING DBN,P.S. 193 ALFRED J. KENNEDY,Q193,152-20 11 AVENUE,Q,25,500,1,P.S. 193 ALFRED J. KENNEDY,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11357,40.792483,-73.809741,7,19,987,4103056,4045380001,WHITESTONE,,,,
2013-14,Q192,MISSING DBN,109-89 204 STREET CONSOLIDATED LOCATION,,109-89 204 STREET,Q,29,"1,091",2,I.S. 192 THE LINDEN | PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA | 109-89 204 STREET CONSOLIDATED LOCATION,4,7,7,4,5,27,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,QUEENS,11412,40.70646,-73.753579,12,27,508,4234318,4109440301,HOLLIS,,,,
2013-14,Q192,MISSING DBN,I.S. 192 THE LINDEN,Q192,109-89 204 STREET,Q,29,528,2,I.S. 192 THE LINDEN | PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA | 109-89 204 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11412,40.70646,-73.753579,12,27,508,4234318,4109440301,HOLLIS,,,,
2013-14,Q204,MISSING DBN,36-41 28 STREET CONSOLIDATED LOCATION,,36-41 28 STREET,Q,30,823,2,I.S. 204 OLIVER W. HOLMES | ENERGY TECH HIGH SCHOOL | 36-41 28 STREET CONSOLIDATED LOCATION,0,3,8,2,1,14,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11106,40.757065,-73.932664,1,26,51,4004156,4003430001,QUEENSBRIDGE-RAVENSWOOD-LONG ISLAND CITY,,,,
2013-14,Q192,MISSING DBN,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA,Q259,109-89 204 STREET,Q,29,563,2,I.S. 192 THE LINDEN | PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA | 109-89 204 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11412,40.70646,-73.753579,12,27,508,4234318,4109440301,HOLLIS,,,,
2013-14,Q191,MISSING DBN,85-15 258 STREET CONSOLIDATED LOCATION,,85-15 258 STREET,Q,26,870,2,P.S. 191 MAYFLOWER | P.S. Q993 | 85-15 258 STREET CONSOLIDATED LOCATION,0,0,1,0,0,1,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11001,40.734318,-73.709137,13,23,157903,4180083,4088010014,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q191,MISSING DBN,P.S. 191 MAYFLOWER,Q191,85-15 258 STREET,Q,26,409,2,P.S. 191 MAYFLOWER | P.S. Q993 | 85-15 258 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11001,40.734318,-73.709137,13,23,157903,4180083,4088010014,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q191,MISSING DBN,P.S. Q993,Q993,85-15 258 STREET,Q,26,461,2,P.S. 191 MAYFLOWER | P.S. Q993 | 85-15 258 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11001,40.734318,-73.709137,13,23,157903,4180083,4088010014,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q190,MISSING DBN,J.H.S. 190 RUSSELL SAGE,Q190,68-17 AUSTIN STREET,Q,28,"1,011",1,J.H.S. 190 RUSSELL SAGE,0,3,4,1,0,8,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,QUEENS,11375,40.722707,-73.851699,6,29,71305,4075214,4031720002,FOREST HILLS,,,,
2013-14,Q189,MISSING DBN,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,144-80 BARCLAY AVENUE,Q,25,"1,158",2,J.H.S. 189 DANIEL CARTER BEARD | FLUSHING INTERNATIONAL HIGH SCHOOL | 144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,0,1,2,1,0,4,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,QUEENS,11355,40.759844,-73.820548,7,20,863,4114763,4050510027,MURRAY HILL,,,,
2013-14,Q189,MISSING DBN,FLUSHING INTERNATIONAL HIGH SCHOOL,Q263,144-80 BARCLAY AVENUE,Q,25,412,2,J.H.S. 189 DANIEL CARTER BEARD | FLUSHING INTERNATIONAL HIGH SCHOOL | 144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11355,40.759844,-73.820548,7,20,863,4114763,4050510027,MURRAY HILL,,,,
2013-14,Q189,MISSING DBN,J.H.S. 189 DANIEL CARTER BEARD,Q189,144-80 BARCLAY AVENUE,Q,25,746,2,J.H.S. 189 DANIEL CARTER BEARD | FLUSHING INTERNATIONAL HIGH SCHOOL | 144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11355,40.759844,-73.820548,7,20,863,4114763,4050510027,MURRAY HILL,,,,
2013-14,Q186,MISSING DBN,252-12 72 AVENUE CONSOLIDATED LOCATION,,252-12 72 AVENUE,Q,26,816,2,P.S. 186 CASTLEWOOD | P.S. Q224 | 252-12 72 AVENUE CONSOLIDATED LOCATION,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11426,40.750007,-73.721607,13,23,155102,4173640,4084010375,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q186,MISSING DBN,P.S. 186 CASTLEWOOD,Q186,252-12 72 AVENUE,Q,26,366,2,P.S. 186 CASTLEWOOD | P.S. Q224 | 252-12 72 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11426,40.750007,-73.721607,13,23,155102,4173640,4084010375,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q186,MISSING DBN,P.S. Q224,Q224,252-12 72 AVENUE,Q,26,450,2,P.S. 186 CASTLEWOOD | P.S. Q224 | 252-12 72 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11426,40.750007,-73.721607,13,23,155102,4173640,4084010375,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q185,MISSING DBN,J.H.S. 185 EDWARD BLEEKER,Q185,147-26 25 DRIVE,Q,25,"1,520",1,J.H.S. 185 EDWARD BLEEKER,0,1,3,1,0,5,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11354,40.775253,-73.819347,7,19,1047,4108664,4048020001,MURRAY HILL,,,,
2013-14,Q184,MISSING DBN,P.S. 184 FLUSHING MANOR,Q184,163-15 21 ROAD,Q,25,507,1,P.S. 184 FLUSHING MANOR,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11357,40.778095,-73.800163,7,19,1017,4129072,4057560001,FT. TOTTEN-BAY TERRACE-CLEARVIEW,,,,
2013-14,Q183,MISSING DBN,P.S. 183 DR. RICHARD R. GREEN,Q183,2-45 BEACH 79 STREET,Q,27,532,1,P.S. 183 DR. RICHARD R. GREEN,1,0,2,0,1,4,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11693,40.589508,-73.805361,14,31,94202,4303354,4161120001,HAMMELS-ARVERNE-EDGEMERE,,,,
2013-14,Q181,MISSING DBN,P.S. 181 BROOKFIELD,Q181,148-15 230 STREET,Q,29,364,1,P.S. 181 BROOKFIELD,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11413,40.656126,-73.753207,13,31,694,4291453,4137180001,SPRINGFIELD GARDENS SOUTH-BROOKVILLE,,,,
2013-14,Q180,MISSING DBN,SCHOLARS' ACADEMY,Q323,320 BEACH 104TH STREET,Q,27,"1,253",1,SCHOLARS' ACADEMY,1,1,0,2,0,4,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,QUEENS,11694,40.584109,-73.825711,14,32,938,4303722,4161590012,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q179,MISSING DBN,P.S. Q004,Q004,196-25 PECK AVENUE,Q,26,413,1,P.S. Q004,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11365,40.741803,-73.779634,8,23,1347,4153407,4071280010,FRESH MEADOWS-UTOPIA,,,,
2013-14,Q178,MISSING DBN,P.S./ IS 178 HOLLISWOOD,Q178,189-10 RADNOR ROAD,Q,26,540,1,P.S./ IS 178 HOLLISWOOD,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11423,40.724479,-73.777454,8,23,1277,4156558,4072770001,JAMAICA ESTATES-HOLLISWOOD,,,,
2013-14,Q177,MISSING DBN,P.S. Q177,Q177,56-37 188 STREET,Q,26,493,1,P.S. Q177,0,0,1,0,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11365,40.74391,-73.788133,11,20,1417,4128231,4056740002,AUBURNDALE,,,,
2013-14,Q176,MISSING DBN,P.S. 176 CAMBRIA HEIGHTS,Q176,120-45 235 STREET,Q,29,741,1,P.S. 176 CAMBRIA HEIGHTS,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11411,40.685492,-73.729982,13,27,614,4276382,4128200001,CAMBRIA HEIGHTS,,,,
2013-14,Q175,MISSING DBN,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,Q175,64-35 102 STREET,Q,28,731,1,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,0,0,1,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11374,40.730941,-73.853164,6,29,721,4051200,4021280014,FOREST HILLS,,,,
2013-14,Q174,MISSING DBN,P.S. 174 WILLIAM SIDNEY MOUNT,Q174,65-10 DIETERLE CRESCENT,Q,28,676,1,P.S. 174 WILLIAM SIDNEY MOUNT,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11374,40.720924,-73.86135,6,29,69702,4073904,4031340024,REGO PARK,,,,
2013-14,Q173,MISSING DBN,P.S. 173 FRESH MEADOWS,Q173,174-10 67 AVENUE,Q,26,945,1,P.S. 173 FRESH MEADOWS,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11365,40.734572,-73.795484,8,24,1223,4149690,4069270022,POMONOK-FLUSHING HEIGHTS-HILLCREST,,,,
2013-14,Q172,MISSING DBN,IRWIN ALTMAN MIDDLE SCHOOL 172,Q172,81-14 257 STREET,Q,26,968,1,IRWIN ALTMAN MIDDLE SCHOOL 172,0,3,2,2,1,8,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11004,40.741944,-73.712965,13,23,157902,4178464,4087310004,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2013-14,Q171,MISSING DBN,P.S. 171 PETER G. VAN ALST,Q171,14-14 29 AVENUE,Q,30,579,1,P.S. 171 PETER G. VAN ALST,0,1,1,0,0,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11102,40.771336,-73.929086,1,22,83,4006046,4005370014,OLD ASTORIA,,,,
2013-14,Q169,MISSING DBN,18-25 212 STREET CONSOLIDATED LOCATION,,18-25 212 STREET,Q,25,763,2,P.S. 169 BAY TERRACE | BELL ACADEMY | 18-25 212 STREET CONSOLIDATED LOCATION,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11360,40.782298,-73.779099,7,19,99704,4131147,4058650050,FT. TOTTEN-BAY TERRACE-CLEARVIEW,,,,
2013-14,Q169,MISSING DBN,BELL ACADEMY,Q294,18-25 212 STREET,Q,25,367,2,P.S. 169 BAY TERRACE | BELL ACADEMY | 18-25 212 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11360,40.782298,-73.779099,7,19,99704,4131147,4058650050,FT. TOTTEN-BAY TERRACE-CLEARVIEW,,,,
2013-14,Q169,MISSING DBN,P.S. 169 BAY TERRACE,Q169,18-25 212 STREET,Q,25,396,2,P.S. 169 BAY TERRACE | BELL ACADEMY | 18-25 212 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11360,40.782298,-73.779099,7,19,99704,4131147,4058650050,FT. TOTTEN-BAY TERRACE-CLEARVIEW,,,,
2013-14,Q168,MISSING DBN,158-40 76 ROAD CONSOLIDATED LOCATION,,158-40 76 ROAD,Q,25,"1,335",3,"I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC | QUEENS SCHOOL OF INQUIRY, THE | P.S. Q255 | 158-40 76 ROAD CONSOLIDATED LOCATION",0,2,2,0,2,6,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,QUEENS,11366,40.724458,-73.810216,8,24,1257,4147847,4068260001,KEW GARDENS HILLS,,,,
2013-14,Q168,MISSING DBN,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,Q250,158-40 76 ROAD,Q,25,329,3,"I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC | QUEENS SCHOOL OF INQUIRY, THE | P.S. Q255 | 158-40 76 ROAD CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11366,40.724458,-73.810216,8,24,1257,4147847,4068260001,KEW GARDENS HILLS,,,,
